TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
100.0;30.0;123.46006127491637;1:04:43;751.4056429460876;5.094502121263152;8.252874765579291;831.079894615;0.0;16891.681563;4.104569863784422;1.0;834.535304508;0.0;16980.8792045;4.126244316375544;1.0
100.0;35.0;123.4653100197791;0:56:47;751.4832646150111;5.178932259267185;8.389291305286516;831.637116784;0.0;17081.4403604;4.1505035765099265;1.0;834.981787354;0.0;17158.1081626;4.16913256683629;1.0
100.0;40.0;123.47055876464178;0:50:50;751.7693292573742;5.4905698509537615;8.893731276327705;834.89623806;0.0;18238.5025404;4.431461894126365;1.0;838.327291094;0.0;18309.748678;4.448772774949981;1.0
100.0;45.0;123.46006127491637;0:46:12;752.1534008880625;5.908833582837208;9.572056779851474;839.977904382;0.0;20136.1836292;4.892962976349447;1.0;843.578960988;0.0;20204.8599274;4.909650874644042;1.0
100.0;50.0;123.47055876464178;0:42:30;752.8254281799042;6.639885548283473;10.755415079865882;849.478583476;0.0;22506.7921909;5.4685406179627485;1.0;851.741172961;0.0;22529.1106624;5.473963401755897;1.0
100.0;55.0;123.46006127491637;0:39:28;753.7553213641701;7.648216647553909;12.389782685306042;862.221616094;0.0;25374.3992921;6.165815656513537;1.0;864.745906829;0.0;25423.8875191;6.177840977047715;1.0
100.0;60.0;123.42856880574014;0:36:56;755.1129475323501;9.123556211357633;14.783540471439599;876.749083654;0.0;28653.9515878;6.9645022700289365;1.0;879.416800967;0.0;28706.1085151;6.9771793012392935;1.0
100.0;65.0;123.43906629546555;0:34:48;756.8587351841733;11.018625105377396;17.852735663121518;892.719637433;0.0;32269.1610887;7.842532042034423;1.0;895.622033364;0.0;32325.5972377;7.856247995344921;1.0
100.0;70.0;123.42856880574014;0:32:58;763.3124165010989;12.728677404188147;20.6251721580299;900.038014486;4.0629159972399975;29069.7665283;13.64899724267606;0.8416909451176959;900.03064847;2.3939879077236887;32758.2213497;11.841215013486956;0.916326418514382
100.0;75.0;123.44431504032826;0:31:23;777.1474761436581;13.65659659241131;22.12592226373456;900.021397195;7.952961898097935;24047.2333794;18.72916853438145;0.6118340073852646;900.030933718;4.209537558275315;32760.7458548;14.7818057615933;0.8263324207483485
120.0;20.0;144.46553821546385;1:49:10;753.857274542632;7.765213408867567;10.750264048836478;881.2540841;3.704752317829692;27234.4880798;10.784475835588372;0.9676173320395741;757.259234656;7.816926168833258;5.03887367515;10.822902259533771;0.011409327242539069
120.0;25.0;144.46553821546385;1:29:10;752.417001024239;6.196375197427642;8.578343699084867;844.943993301;0.0;21478.8869043;4.460348226218188;1.0;847.72186981;0.0;21628.8608037;4.491492103419474;1.0
120.0;30.0;144.46553821546385;1:15:50;752.0233968953453;5.767519847999362;7.984630686658802;837.966116208;0.0;19354.6394291;4.0192227852084885;1.0;841.640755585;0.0;19471.1990134;4.043427779508131;1.0
120.0;35.0;144.44454323601306;1:06:18;752.1208735018268;5.873438812404705;8.132448178132814;838.453884299;0.0;19567.3455899;4.063984381451133;1.0;842.183069326;0.0;19664.7541398;4.084215374132007;1.0
120.0;40.0;144.46553821546385;0:59:10;752.4661698379656;6.249472556539786;8.651852384641352;842.642482199;0.0;20953.9518133;4.351339164787132;1.0;845.776933994;0.0;21034.9272995;4.368154694746789;1.0
120.0;45.0;144.4340457462876;0:53:36;752.9163393949821;6.739542869321819;9.332346586981963;852.752485931;0.0;23250.5891982;4.829316193020428;1.0;855.188426574;0.0;23307.1108285;4.8410561460227735;1.0
120.0;50.0;144.46553821546385;0:49:10;753.731727362162;7.622739286620951;10.553020991417315;865.553453306;0.0;26125.1895352;5.425208639634621;1.0;868.102017316;0.0;26175.2790614;5.4356103299239615;1.0
120.0;55.0;144.4182995116995;0:45:31;754.8600509138163;8.849039847705171;12.254734860644582;881.215505429;0.0;29671.4343189;6.163644306689045;1.0;883.917087285;0.0;29714.4687671;6.172583848633281;1.0
120.0;60.0;144.46553821546385;0:42:30;756.4452840214449;10.57040984790774;14.633815065489804;898.088164479;0.0;33484.4940694;6.95345640552546;1.0;900.024571968;1.3757598116638594;32790.2801618;8.713914631385917;0.968765482627146
120.0;65.0;144.45504072573846;0:39:56;758.5487806461443;12.851956749376313;17.793711711004903;900.027207771;5.123308627272763;28781.1147576;13.070469252556439;0.8396016361842004;900.022456344;3.4132708125192344;32577.2814421;11.491275052965868;0.9019884497157664
120.0;70.0;144.44454323601306;0:37:44;765.0160890592142;14.989478422497845;20.75464823618294;900.034320722;8.78480805579314;24796.5303104;17.313617146370067;0.6649178065029463;900.030909325;5.334313571676982;32514.0470965;14.138880441426132;0.8213989535742826
120.0;75.0;144.46553821546385;0:35:50;778.930867875871;16.023571815337466;22.183244548522055;900.015616106;11.944609045837447;20272.6829425;20.746140113861937;0.45170763015487125;900.023528179;7.043596441667887;32688.4709282;16.539400646650652;0.7299378560889186
140.0;20.0;165.46051766628594;2:05:50;754.7952942491327;8.786373640588105;10.620507858326866;878.575431707;7.223228692779685;25373.2176079;13.331532488263193;0.940457808098674;758.210329909;8.845502844046527;5.07498165577;10.692900295569904;0.011461840722418959
140.0;25.0;165.46051766628594;1:42:30;753.1086714261245;6.949630437324838;8.400348959794036;859.753116928;0.0;24847.4074899;4.50513654381541;1.0;863.131281511;0.0;25061.4726206;4.5439491500587454;1.0
140.0;30.0;165.43952268683512;1:26:56;752.6510838273649;6.451164729321438;7.798819320257614;847.079485683;0.0;21970.6949108;3.9840591692933462;1.0;849.666433147;0.0;22074.7029067;4.00291947441467;1.0
140.0;35.0;165.46051766628594;1:15:50;752.7587156391073;6.568007144978007;7.939062729423936;847.887084906;0.0;22150.3561026;4.016128393954614;1.0;850.379222458;0.0;22229.8383115;4.03053948308108;1.0
140.0;40.0;165.46051766628594;1:07:30;753.1631577075159;7.008322426220578;8.471292759225527;855.18324159;0.0;23805.5887146;4.316242155596241;1.0;857.705501417;0.0;23875.8717469;4.328985322357346;1.0
140.0;45.0;165.45526892142323;1:01:01;753.6967030403608;7.588875081851863;9.17332537225625;867.191400231;0.0;26498.054324;4.804571259060524;1.0;869.834884894;0.0;26567.3297763;4.817132137795592;1.0
140.0;50.0;165.46051766628594;0:55:50;754.6352328961575;8.60485881481433;10.401102252283897;881.792175837;0.0;29802.9964482;5.403644966524717;1.0;884.668587345;0.0;29886.4141455;5.418769607462003;1.0
140.0;55.0;165.4342739419724;0:51:35;755.9328819926003;10.014434557111903;12.1068437857376;899.784688539;0.0;33869.9334427;6.1420041873391105;1.0;900.023978729;2.01421167501879;32665.9627058;8.358734760505524;0.962410388088509
140.0;60.0;165.43952268683512;0:48:03;757.8121868090055;12.05375686683601;14.571798408356011;900.033819104;5.296069997220457;29279.2791326;11.71178653053667;0.8693280229296898;900.035509294;4.030061420423256;32414.1530198;10.749770343844027;0.9068378839167723
140.0;65.0;165.4027814727962;0:45:03;760.2294468891802;14.67353043167941;17.742785581985835;900.024617278;9.014991084797353;25928.4252817;15.603431528960979;0.731404663492025;900.027192841;6.052410232170587;32258.6297027;13.169312620497696;0.8363447197342742
140.0;70.0;165.46051766628594;0:42:30;766.6615268091756;17.172798177756402;20.757578206532486;900.034605414;12.283633123667792;22130.1805712;18.860282113727575;0.5616690972592366;900.003084301;7.976473383381138;32267.5127347;15.492034564325113;0.7526061440269516
140.0;75.0;165.4080302176589;0:40:16;780.7828978983172;18.481619980115436;22.346702219711634;900.014596483;15.518008268160278;17628.2942878;21.96054494746203;0.3493933532618252;899.993942632;9.894176347830125;32249.2129231;17.812385852016984;0.6491001324760088
