TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
200.0;55.0;228.42446103930138;1:09:46;758.3758984928095;12.67428210256215;50.35323693330812;900.009940172;7.060887892024918;28079.1585923;40.344504171368136;0.8264671166725646;899.989206747;5.68912756921236;32192.9725548;36.695634462274285;0.8626173891595372
200.0;60.0;228.42446103930138;1:04:43;760.8836143452681;15.3846322111364;61.121097399477456;899.998766193;10.6375728478068;25271.6140539;53.32510673048681;0.7168339029992636;899.987588271;7.688975816320332;32042.4052494;44.5748499610068;0.7988539792983854
200.0;65.0;228.38247108039977;1:00:26;764.0891848438755;18.852495679684427;74.91222837014794;900.018240952;14.706737688209463;21845.4433376;68.0039440520047;0.5781474093734029;899.992220942;9.939487108646517;32008.5622422;53.510852726584496;0.7197470614908551
200.0;70.0;228.43495852902683;0:56:47;770.9123712965222;22.813256382006784;90.62986812519966;900.023128141;19.359570523818245;17676.5354007;84.64756845865168;0.40564962561861095;900.001890571;12.694465518616804;31376.037634;64.16632251005576;0.6168485402010158
200.0;75.0;228.39296857012516;0:53:36;786.1723709729637;25.63443178076356;101.85623045527448;899.998765469;24.64035076305633;12708.0842576;103.47046536144887;0.1940899194749327;900.006857071;16.247801366187257;29231.436581;77.35800059225639;0.47779455575109897
250.0;20.0;280.9329046458075;3:37:30;759.1632509113188;13.52520682256833;43.69059297968544;829.332434085;15.161335611800647;2576.22739039;49.8928198689283;0.5248200086075459;788.628103398;11.928211938540395;2683.12444247;39.48688314905071;0.5812240723538291
250.0;25.0;280.9329046458075;2:55:50;756.252655460996;10.373758683197138;33.51044270471111;899.998210026;4.966893153992866;30855.7124693;27.027901177156892;0.9535614264171184;787.29716278;8.92982916716513;2877.48541542;29.870365386084668;0.6136869534828949
250.0;30.0;280.9224071560821;2:28:03;755.4732161971327;9.525035926395049;30.76995598432583;899.94986937;2.358185097518193;31803.992219;18.939223295711283;0.9736749543845765;784.509825285;8.251455506296375;2663.11364879;27.603733412886896;0.5765944285751563
250.0;35.0;280.90141217663125;2:08:12;755.652088579739;9.718672623452676;31.397832205405447;900.010625819;2.193500859245129;31820.145978;18.414348961380107;0.9715911276399096;780.065993981;8.649446395973277;2126.2071421;28.70043712520161;0.48300455329724756
250.0;40.0;280.9329046458075;1:53:20;756.3223286789542;10.447715497172643;33.749346042742616;899.997411008;3.34789221959727;31173.8002935;21.91125395722272;0.9506529418100369;900.00983639;5.471997779812227;32001.0626696;29.06724031645561;0.9208358016048253
